20361;DETECTOR;আবিষ্কারক;Ābiṣkāraka;null
20362;DISCOLOURS;বিবর্ণ করা;null;null
20363;DIFFICILE;কঠিন;Kaṭhina;null
20364;DIFFUSION;আশ্লেষ;Āślēṣa;["CONCISENESS"]
20365;DILUTIONS;জলবৎ তরল মেশ্র;null;["CONCENTRATION"]
20366;DEPRECIATIVE;গুণাপকর্ষক;Guṇāpakarṣaka;null
20367;DETRAINING;তীরে ভিড়ান;Tīrē bhiṛāna;null
20368;DIABLERIES;শয়তানি;Śaẏatāni;null
20369;DIFFERENTIAE;পার্থক্য;Pārthakya;null
20370;DILIGENCE;অধ্যবসায়;Adhyabasāẏa;["CARELESSNESS"]
20371;DESISTANCES;বিরতি;Birati;null
20372;DEVALUATES;মূল্যহ্রাস করা;Mūlyahrāsa karā;["APPRECIATE"]
20373;DEVOURING;গ্রাসকারী;Grāsakārī;null
20374;DEXTROSES;দ্রাক্ষাশর্করা;null;null
20375;DISALLOWING;অনুমতি না দেত্তয়া;null;["ALLOW","PERMIT"]
20376;DIARIZING;দিনলিপি লেখা;Dinalipi lēkhā;null
20377;DISFROCKS;যাজনাধিকার হরণ করা;Yājanādhikāra haraṇa karā;null
20378;DHOBI;ধোবি;Dhōbi;null
20379;DISAPPEARANCES;নিখোঁজ হওয়া;Nikhōm̐ja ha'ōẏā;["APPEARANCE"]
20380;DIFFICULT;কঠিন;Kaṭhina;["EASY","MANAGEABLE"]
20381;DIGITS;সংখ্যা;Saṅkhyā;null
20382;DESPERADOS;মরিয়া লোক;null;null
20383;DEVALUATIONS;মূল্যহ্রাসতা;null;null
20384;DIBS;টাকাপয়সা;Ṭākāpaẏasā;null
20385;DIDDLE;প্রতারণা করা;Pratāraṇā karā;null
20386;DEPUTIZES;প্রেরণ করা;Prēraṇa karā;null
20387;DEVILDOM;দুষ্ঠামি;Duṣṭhāmi;null
20388;DIABETES;ডায়াবেটিস;Ḍāẏābēṭisa;null
20389;DISCONTINUANCE;ক্ষান্তি;Kṣānti;["CONTINUANCE","CONTINUATION"]
20390;DISHONORABLE;মর্যাদাহীন;Maryādāhīna;["GLORIOUS","HONEST","HONORABLE"]
20391;DISILLUSIONIZE;মোহমুক্তি করা;Mōhamukti karā;null
20392;DEPRECIABLE;অবচিতি হিসাবযোগ্য;Abaciti hisābayōgya;null
20393;DERBIES;ডের্ভি;Ḍērbhi;null
20394;DEPURATE;পরিষ্কার করা;Pariṣkāra karā;null
20395;DING;একঘেয়েমি;Ēkaghēẏēmi;null
20396;DIMENSIONS;মাত্রা;Mātrā;null
20397;DESCANT;সুর;Sura;null
20398;DIMMEST;অস্পষ্ট;Aspaṣṭa;null
20399;DESHI;দেশী;Dēśī;null
20400;DESK;ডেস্ক;Ḍēska;null
20401;DESPITE;সত্ত্বেও;Sattbē'ō;null
20402;DETRACTION;হরণ;Haraṇa;null
20403;DETRIMENT;ক্ষতি;Kṣati;["BENEFIT"]
20404;DEVIATE;বিপথগামী হওয়া;Bipathagāmī ha'ōẏā;["CONFORM"]
20405;DEWAN;দেওয়ান;Dē'ōẏāna;null
20406;DEVISERS;কৌশল গ্রহণকারীদের;Kauśala grahaṇakārīdēra;null
20407;DEVOURS;গোগ্রাসে গেলা;Gōgrāsē gēlā;null
20408;DEVALUES;মূল্যহ্রাস করা;Mūlyahrāsa karā;["APPRECIATE"]
20409;DISCERNMENTS;সূক্ষ্ম বিচারশক্তি;null;null
20410;DISCERN;উপলব্ধি করা;Upalabdhi karā;["MISS"]
20411;DISBARKS;তীরে ভিড়ান;Tīrē bhiṛāna;null
20412;DIALOGUE;সংলাপ;Sanlāpa;null
20413;DIAGNOSTICS;নিদানবিদ্যা;Nidānabidyā;null
20414;DIABOLISMS;শয়তানি;Śaẏatāni;null
20415;DISEMBARKED;অবতীর্ণ;Abatīrṇa;["EMBARK"]
20416;DISCUSSANT;বিধ্বস্ত;Bidhbasta;null
20417;DISEASED;অসুস্থ;Asustha;["HEALTHY"]
20418;DIAGNOSTICIAN;রোগনির্ণায়ক;Rōganirṇāẏaka;null
20419;DISBURSES;বিতরণ যমুনা নিউজ টুয়েন্টিফোর;Bitaraṇa yamunā ni'uja ṭuẏēnṭiphōra;null
20420;DISENCHANT;মোহমুক্তি করা;Mōhamukti karā;["ENCHANT"]
20421;DIAGONALS;কর্ণ;null;null
20422;DISCARNATE;প্রত্যন্ত;Pratyanta;null
20423;DIAGONAL;তির্যক;Tiryaka;null
20424;DISCOMPOSED;অস্থির করা;Asthira karā;["COMPOSED"]
20425;DILIGENTLY;সযত্নে;Sayatnē;["HASTILY"]
20426;DIATRIBES;সুদীর্ঘ আলোচণা;null;null
20427;DIGESTIVE;হজমি;Hajami;null
20428;DIRTY;মলিন;Malina;["CLEAN"]
20429;DISAGREE;অসম্মতি;Asam'mati;["AGREE"]
20430;DIED;মারা;Mārā;null
20431;DIFFERENTIALS;ব্যবধানের;Byabadhānēra;null
20432;DIKES;পরিখা;Parikhā;null
20433;DEPLUMES;পালকশূন্য করা;Pālakaśūn'ya karā;null
20434;DIMWITS;জড়ধী;Jaṛadhī;null
20435;DEUCED;নরকে প্রেরিত;Narakē prērita;null
20436;DIGITIZED;ডিজিটাইজড;Ḍijiṭā'ijaḍa;null
20437;DEPOPULATE;জনশূন্য করা;Janaśūn'ya karā;null
20438;DEPOT;ভাণ্ডার;Bhāṇḍāra;null
20439;DINER;ভোজনকারী;Bhōjanakārī;null
20440;DESPOLIATION;হরণ;Haraṇa;null
20441;DESTRUCTIVE;ধ্বংসাত্মক;Dhbansātmaka;["CONSTRUCTIVE"]
20442;DEWS;শিশির;Śiśira;null
20443;DICTATORS;একনায়ক;Ēkanāẏaka;null
20444;DIFFERENCIES;পার্থক্য;Pārthakya;null
20445;DIGGINGS;প্রত্নতাত্ত্বিক খননকার্য;null;null
20446;DILUVION;শিকস্ত;Śikasta;null
20447;DEPLETIONS;নি:শেষকরণ;null;null
20448;DEPRESSANT;উপশমকারী;Upaśamakārī;["STIMULATIVE"]
20449;DIPPIER;খেপা;Khēpā;null
20450;DESTABILIZATION;অস্থিতিশীলতা;Asthitiśīlatā;["STABILISATION","STABILIZATION"]
20451;DESTRUCTIVENESS;নাশকতা;Nāśakatā;null
20452;DIFFRACT;বিচ্ছুরিত করা;Bicchurita karā;null
20453;DILUTION;ক্রম;Krama;["CONCENTRATION"]
20454;DEPREDATES;লুণ্ঠন করা;Luṇṭhana karā;null
20455;DEPURATIONS;সাফতা;null;null
20456;DIRECTORATE;অধিকার;Adhikāra;null
20457;DESELECT;অনির্বাচন;Anirbācana;null
20458;DETOXING;জনাব ইউসুফ;Janāba i'usupha;null
20459;DEVILMENT;দুষ্ঠামি;Duṣṭhāmi;null
20460;DEWY;শিশিরসিক্ত;Śiśirasikta;null
20461;DISASSOCIATING;সংবরণ করা;Sambaraṇa karā;null
20462;DISCONTINUE;থামা;Thāmā;["CONTINUE"]
20463;DEPREDATING;লুণ্ঠন করা;Luṇṭhana karā;null
20464;DIRECTING;বিধায়ক;Bidhāẏaka;null
20465;DIRGE;গীত;Gīta;null
20466;DEVASTATED;বিধ্বস্ত;Bidhbasta;null
20467;DEVOTING;একান্তভাবে নিয়োগ করা;null;null
20468;DISGUISE;ছদ্মবেশ;Chadmabēśa;["REVEAL"]
20469;DILLS;শুলফা;Śulaphā;null
20470;DEPLETIVE;শূন্যকর;Śūn'yakara;null
20471;DEPOPULATIONS;জনশূন্যতা;Janaśūn'yatā;null
20472;DEREGULATED;অনিয়ন্ত্রিত;Aniẏantrita;null
20473;DIRNDLS;পোশাক;Pōśāka;null
20474;DESIGNED;পরিকল্পিত;Parikalpita;["UNDESIGNED"]
20475;DESOLATES;নির্জন করা;Nirjana karā;null
20476;DETERIORATES;ধসা;Dhasā;["RECUPERATE"]
20477;DESCEND;নামা;Nāmā;["ASCEND","RISE"]
20478;DINGS;ডিং;Ḍiṁ;null
20479;DESECRATING;অমর্যাদা;Amaryādā;null
20480;DISASSEMBLING;অবতরণ করান;Abataraṇa karāna;null
20481;DISCOTHEQUE;ডীস্কো;Ḍīskō;null
20482;DICTATING;হুকুম করা;null;null
20483;DIGITALISED;নেওয়া ডিজিটাল;Nē'ōẏā ḍijiṭāla;null
20484;DEPOLARISED;দৃঢ়প্র্রত্যয় নষ্ট করা;Dr̥ṛhaprratyaẏa naṣṭa karā;null
20485;DIOPTRIC;ডিত্তপ্তকির;Ḍittaptakira;null
20486;DESISTED;নিবৃত্ত;Nibr̥tta;["CONSUME"]
20487;DEVICE;যন্ত্র;Yantra;null
20488;DIFFUSIVE;সিঁচক;Sim̐caka;null
20489;DILIGENT;পরিশ্রমী;Pariśramī;["NEGLIGENT"]
20490;DEPRIVING;মার্চ বঙ্গবন্ধু;Mārca baṅgabandhu;["GENEROUS"]
20491;DERATE;আংশিকভাবে স্থানীয় করমুক্ত করা;Ānśikabhābē sthānīẏa karamukta karā;null
20492;DERIVATION;শিক্ষাদীক্ষা;Śikṣādīkṣā;null
20493;DETRACTIONS;ফিরতে শুরম্ন;Phiratē śuramna;null
20494;DETRUDED;ফেলিয়া দেত্তয়া;Phēliẏā dēttaẏā;null
20495;DEVIATED;পথচু্যত;Pathacuyata;null
20496;DIABOLICAL;নারকীয়;Nārakīẏa;null
20497;DISAFFILIATED;বিসম্বন্ধ;Bisambandha;null
20498;DIGLOSSIC;বার্থে;Bārthē;null
20499;DEPRECIATORY;বিরূদ্ধযুক্তিপ্রদর্শক;Birūd'dhayuktipradarśaka;null
20500;DESCENDED;অবতীর্ণ;Abatīrṇa;["ASCEND","RISE"]
20501;DINKIER;ফুটফুটে;Phuṭaphuṭē;null
20502;DIPLOMATIST;কূটনীতিবিদ্;Kūṭanītibid;null
20503;DISABILITY;অক্ষমতা;Akṣamatā;null
20504;DESCRIED;: খেলা;: Khēlā;null
20505;DESISTS;বিরত;Birata;["CONSUME"]
20506;DESPOTS;সার্বভৌম শাসক;null;null
20507;DETERMINIST;বিচারে এ;Bicārē ē;null
20508;DEVELOPED;উন্নত;Unnata;["UNDEVELOPED"]
20509;DEVISES;কল্পনা করা;Kalpanā karā;null
20510;DIARCHIES;দ্বৈতশাসন;Dbaitaśāsana;null
20511;DICTATORIAL;স্বৈর;Sbaira;null
20512;DISHEARTENING;হৃদয়ভঙ্গ করা;Hr̥daẏabhaṅga karā;null
20513;DEPRECATE;গম্ভীর করা;Gambhīra karā;["APPROVE"]
20514;DEPICTED;ফোটানো;Phōṭānō;null
20515;DEPORTATIONS;বিতাড়িত;Bitāṛita;null
20516;DERESTRICTS;সীমা ছাড়ান;Sīmā chāṛāna;["RESTRICT"]
20517;DERAILMENT;ট্রেনটিকে লাইনচ্যুত;Ṭrēnaṭikē lā'inacyuta;null
20518;DESALTED;লবণমুক্ত করা;Labaṇamukta karā;null
20519;DEPURATING;পরিষ্কার করা;Pariṣkāra karā;null
20520;DEPUTING;প্রেরণ করা;Prēraṇa karā;null
20521;DERANGE;খারাপ করা;Khārāpa karā;null
20522;DINGLE;উপত্যকা;Upatyakā;null
20523;DIMMED;অনুজ্বল করা;null;null
20524;DERNIER;অন্তিম;Antima;null
20525;DIOPTER;ডিত্তপ্তর;Ḍittaptara;null
20526;DIPLOMATESE;প্রভাবশালী পত্রিকাটির;Prabhābaśālī patrikāṭira;null
20527;DESIGNEES;দ্বারা নির্দিষ্ট ব্যক্তিদের;Dbārā nirdiṣṭa byaktidēra;null
20528;DESIRE;ইচ্ছা;Icchā;null
20529;DESERTERS;দলত্যাগী;Dalatyāgī;null
20530;DESTINED;পূর্বনির্দিষ্ট;Pūrbanirdiṣṭa;null
20531;DESOLATOR;উচ্ছেদক;Ucchēdaka;null
20532;DESENSITIZATION;সুবেদিতাহ্রাস;Subēditāhrāsa;null
20533;DETESTING;ঘৃণা করা;Ghr̥ṇā karā;["LOVE"]
20534;DETECT;সনাক্ত;Sanākta;null
20535;DEVASTATIONS;বিধ্বংস;Bidhbansa;null
20536;DEVOLVED;ইস্তফা;Istaphā;null
20537;DEWORMING;কৃমিনাশক;Kr̥mināśaka;null
20538;DISAPPROVES;পেয়ে হতাশ হয়ে;Pēẏē hatāśa haẏē;["APPROVE"]
20539;DISCLAIMS;দাবি;Dābi;["CLAIM"]
20540;DIAMETRICALLY;সম্পূর্ণভাবে;Sampūrṇabhābē;null
20541;DIALECTICAL;ন্যায়শাস্ত্রসম্মত;N'yāẏaśāstrasam'mata;null
20542;DISCOVERER;আবিষ্কর্তা;Ābiṣkartā;null
20543;DISEMBROIL;কলহমুক্ত করা;Kalahamukta karā;null
20544;DISCOVER;আবিষ্কার করা;Ābiṣkāra karā;null
20545;DISEMBARKING;তীরে ভিড়ান;Tīrē bhiṛāna;["EMBARK"]
20546;DISEMBROILS;কলহমুক্ত করা;Kalahamukta karā;null
20547;DIAMANTE;ফুল;Phula;null
20548;DISCRIMINATIONS;বৈষম্য;Baiṣamya;null
20549;DISHONOURING;বুদ্ধিজীবি;Bud'dhijībi;["HONOR"]
20550;DIALS;ডায়াল;Ḍāẏāla;null
20551;DISCUSSIONS;আলোচনা;Ālōcanā;null
20552;DISCUSSIBLE;আলোচ্য;Ālōcya;null
20553;DIGITIZE;ডিজিটায়িত;Ḍijiṭāẏita;null
20554;DISGRUNTLED;খেয়ালী;Khēẏālī;["CONTENTED"]
20555;DIESES;মাছি;Māchi;null
20556;DIGITALLY;ডিজিটালরূপে;Ḍijiṭālarūpē;null
20557;DILATOR;বর্ধক;Bardhaka;null
20558;DISFAVOURED;অপছন্দ করা;Apachanda karā;["ADVANTAGE"]
20559;DIFF;পরিবর্তন;Paribartana;null
20560;DIFFERENT;ভিন্ন;Bhinna;["LIKE","SAME"]
20561;DIKE;পরিখা;Parikhā;null
20562;DEPUTISED;deputized;Deputized;null
20563;DIRECTION;অভিমুখ;Abhimukha;null
20564;DEVASTATES;বিধ্বস্ত করা;Bidhbasta karā;null
20565;DISARMING;নিরস্ত্র করা;Nirastra karā;["ARMAMENT","ARMING"]
20566;DEPENDED;নির্ভরশীল;Nirbharaśīla;null
20567;DEPLETING;হ্রাসকারী;Hrāsakārī;null
20568;DEPLOY;স্থাপন;Sthāpana;null
20569;DEPUTY;ডেপুটি;Ḍēpuṭi;null
20570;DIRECTLY;সরাসরি;Sarāsari;["INDIRECTLY"]
20571;DESTITUTE;নিঃস্ব;Niḥsba;["SOLVENT"]
20572;DETESTS;ঘৃণা করা;Ghr̥ṇā karā;["LOVE"]
20573;DEVISOR;উইল - কর্তা;U'ila - kartā;null
20574;DISCOMFITURES;পরাজয়;Parājaẏa;null
20575;DESALINATING;লবণমুক্ত করা;Labaṇamukta karā;null
20576;DISABLEMENT;অক্ষমতা;Akṣamatā;null
20577;DESERVED;যোগ্য;Yōgya;["UNMERITED"]
20578;DESIRING;প্রার্থী;Prārthī;null
20579;DETACHES;পৃথক্ করা;Pr̥thak karā;null
20580;DETERSIVE;পরিষ্কারক বস্তু;Pariṣkāraka bastu;null
20581;DEVOUTLY;ভক্তিভাবে;Bhaktibhābē;null
20582;DEPLANE;তীরে ভিড়ান;Tīrē bhiṛāna;null
20583;DEPRAVES;দূষিত করা;Dūṣita karā;null
20584;DERANGED;মানসিক বিকারগ্রস্ত;Mānasika bikāragrasta;null
20585;DETERMINE;নির্ধারণ করা;Nirdhāraṇa karā;null
20586;DISCONCERTS;বিশৃঙ্খল করা;Biśr̥ṅkhala karā;null
20587;DICTATORSHIPS;একনায়কতন্ত্রের;Ēkanāẏakatantrēra;null
20588;DIDST;করেছ;Karēcha;null
20589;DIPLOMATIC;কূটনৈতিক;Kūṭanaitika;["UNDIPLOMATIC"]
20590;DIPPIEST;খেপা;Khēpā;null
20591;DESENSITIZED;দেখো;Dēkhō;null
20592;DESPATCHED;প্রেষিত;Prēṣita;null
20593;DEVOTES;নিবেদিত;Nibēdita;null
20594;DISCONCERTING;বিশৃঙ্খল করা;Biśr̥ṅkhala karā;null
20595;DISFIGURE;বিকৃত করা;Bikr̥ta karā;["ENHANCE"]
20596;DIDDLING;প্রতারণা করা;Pratāraṇā karā;null
20597;DIELDRIN;ডিয়েলড্রিন;Ḍiẏēlaḍrina;null
20598;DEPRIVED;বঞ্চিত;Bañcita;["PRIVILEGED"]
20599;DEPUTISE;প্রেরণ করা;Prēraṇa karā;null
20600;DISCOMFITING;পরাজিত করা;null;null
20601;DICHOTOMIZATION;সম্বল করে;Sambala karē;null
20602;DIM;অস্পষ্ট;Aspaṣṭa;["BRIGHTEN","FOCUS"]
20603;DERIVABLE;উপনিষদে একজনই;Upaniṣadē ēkajana'i;null
20604;DESCANTS;সুললিত সুর;null;null
20605;DINNING;পংক্তিভোজন;Paṅktibhōjana;null
20606;DESISTANCE;শম;Śama;null
20607;DISFROCKING;যাজনাধিকার হরণ করা;Yājanādhikāra haraṇa karā;null
20608;DICTATES;নির্দেশ;Nirdēśa;null
20609;DIGNITARY;সম্ভ্রান্ত ব্যক্তি;Sambhrānta byakti;["NOBODY"]
20610;DEPLOYS;স্থাপনার;Sthāpanāra;null
20611;DEPORTING;নির্বাসিত করা;Nirbāsita karā;["REPATRIATE"]
20612;DEPUTISING;deputizing;Deputizing;null
20613;DINETTES;ভোজন-কক্ষ;null;null
20614;DESIDERIUM;ইচ্ছা;Icchā;null
20615;DESMAN;গন্ধগোকুল;Gandhagōkula;null
20616;DETERMINANT;নির্ধারক;Nirdhāraka;null
20617;DETHRONEMENTS;সিংহাসনচু্যত;Sinhāsanacuyata;null
20618;DIARRHOEA;অতিসার;Atisāra;null
20619;DICE;পাশা;Pāśā;null
20620;DEPRECATORY;চলের বিপরীত;Calēra biparīta;null
20621;DIMORPHISM;দ্বিরুপতা;Dbirupatā;null
20622;DIPPY;বিকৃতমস্তিষ্ক;Bikr̥tamastiṣka;null
20623;DISENGAGES;সংযোগচু্যত করা;null;["ENGAGE","OBSTRUCT"]
20624;DIETETICS;পথ্যবিচার;Pathyabicāra;null
20625;DILUTED;মিশ্রিত;Miśrita;["UNDILUTED"]
20626;DEPORTMENTS;চরিত;Carita;null
20627;DEPOSITORIES;সনদপত্র;Sanadapatra;null
20628;DIGITIZATION;ডিজিটিজেশন;Ḍijiṭijēśana;null
20629;DIGRESSES;অপ্রাসঙ্গিক হত্তয়া;Aprāsaṅgika hattaẏā;null
20630;DEPOSITORY;ডালা;Ḍālā;null
20631;DIOCESANS;এলাকার বিশপ;Ēlākāra biśapa;null
20632;DESPISING;ঘৃণা না;Ghr̥ṇā nā;null
20633;DISCONTINUOUS;সান্তার;Sāntāra;["CONTINUOUS"]
20634;DISCORDANT;বিবদমান;Bibadamāna;["ACCORDANT"]
20635;DIAPHRAGM;মধ্যচ্ছদা;Madhyacchadā;null
20636;DISGRUNTLE;মেজাজ বিগড়ে দেওয়া;Mējāja bigaṛē dē'ōẏā;null
20637;DILETTANTE;সমঝদার;Samajhadāra;null
20638;DEVOTIONS;প্রগাঢ়;Pragāṛha;null
20639;DISCOVERS;আবিষ্কার;Ābiṣkāra;null
